"elimfilters_sku","source_sku","segment","production_tier","missing_data_count","missing_components"
"ECCUK220522","CUK22052/2","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK22061","CUK22061","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK22062","CUK22062","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK22063","CUK22063","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK22065","CUK22065","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK22067","CUK22067","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK220782","CUK22078/2","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK22087","CUK22087","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK22142","CUK2214/2","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK22200","CUK22200","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK2227M","CUK2227M","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK22412","CUK2241/2","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK230042","CUK23004/2","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK230052","CUK23005/2","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK230142","CUK23014/2","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK2301422","CUK23014/2/2","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK230152","CUK23015/2","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK2301522","CUK23015/2/2","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK23016","CUK23016","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK23018","CUK23018","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK23019","CUK23019","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK230191M","CUK23019/1M","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK23021","CUK23021","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK23023","CUK23023","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK23029","CUK23029","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK23030","CUK23030","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK23034","CUK23034","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK23036","CUK23036","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK23041","CUK23041","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK23065","CUK23065","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK23067","CUK23067","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK23068","CUK23068","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK23069","CUK23069","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK23070","CUK23070","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK23071","CUK23071","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK23182","CUK2318/2","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK23197","CUK23197","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK23272","CUK2327/2","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK2336M","CUK2336M","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK240034","CUK24003/4","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK24004M","CUK24004M","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK24013M","CUK24013M","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK240322","CUK24032/2","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK24034","CUK24034","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK24037","CUK24037","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK24040","CUK24040","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK24041","CUK24041","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK24042","CUK24042","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK24047","CUK24047","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK24050","CUK24050","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK24053","CUK24053","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK24054","CUK24054","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK24056","CUK24056","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK24067","CUK24067","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK24068","CUK24068","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK24093","CUK24093","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK24503","CUK2450/3","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK25002","CUK25002","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK25007M","CUK25007M","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK2501512","CUK25015/1/2","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK25015212","CUK25015/21/2","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK25017","CUK25017","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK25028","CUK25028","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK250342","CUK25034/2","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK25035","CUK25035","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK25045","CUK25045","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK25048","CUK25048","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK25055","CUK25055","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK25063","CUK25063","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK250642","CUK25064/2","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK250682","CUK25068/2","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK25076","CUK25076","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK25081","CUK25081","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK25094","CUK25094","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK253312","CUK2533/1/2","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK25332","CUK2533/2","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK26010M","CUK26010M","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK260112","CUK26011/2","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK2601232","CUK26012/3/2","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK260132","CUK26013/2","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK260142","CUK26014/2","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK26017M","CUK26017M","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK26020","CUK26020","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK260252","CUK26025/2","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK260282","CUK26028/2","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK26030","CUK26030","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK260342","CUK26034/2","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK26036","CUK26036","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK260372","CUK26037/2","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK26039","CUK26039","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK26040","CUK26040","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK26042","CUK26042","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK26046","CUK26046","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK26067","CUK26067","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK26069","CUK26069","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK26081","CUK26081","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK26412","CUK2641/2","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK264612","CUK2646/1/2","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK26462","CUK2646/2","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK2700612","CUK27006/1/2","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK27011","CUK27011","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK270122","CUK27012/2","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK270212","CUK27021/2","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK27022","CUK27022","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK27024","CUK27024","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK27058","CUK27058","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK27222","CUK2722/2","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK27331","CUK2733/1","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK27332","CUK2733/2","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK27362","CUK2736/2","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK27431","CUK2743/1","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK28001M","CUK28001M","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK28025","CUK28025","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK28029","CUK28029","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK28041","CUK28041","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK28089","CUK28089","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK28095","CUK28095","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK28240","CUK28240","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK2862M","CUK2862M","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK2865","CUK2865","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK2882M","CUK2882M","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK290032","CUK29003/2","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK290032M","CUK29003/2M","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK29010M","CUK29010M","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK29023","CUK29023","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK29060","CUK29060","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK29401","CUK2940/1","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK2940M","CUK2940M","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK29412","CUK2941/2","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK29492","CUK2949/2","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK300073","CUK30007/3","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK300091","CUK30009/1","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK30232","CUK3023/2","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK30392","CUK3039/2","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK310031","CUK31003/1","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK31242","CUK3124/2","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK31392","CUK3139/2","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK330062","CUK33006/2","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK33008","CUK33008","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK350002","CUK35000/2","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK350002M","CUK35000/2M","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK36044","CUK36044","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK36422","CUK3642/2","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK390004","CUK39000/4","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK4602512","CUK46025/1/2","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK460252","CUK46025/2","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK520062","CUK52006/2","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"ECCUK70001","CUK70001","Cabin Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"EAFPA01","FP-A01","Air Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"EAFPA02","FP-A02","Air Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"EAFPB03","FP-B03","Air Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"EAFPGM01","FP-GM01","Air Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"EAFPM03","FP-M03","Air Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"EAFPM09","FP-M09","Air Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"EAFPM10","FP-M10","Air Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"EAFPV05","FP-V05","Air Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"EAFP210002","FP21000/2","Air Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
"EAFP22016","FP22016","Air Filter","TIER_P5","4","OEM | Competitor | Applications | Specifications"
