"elimfilters_sku","source_sku","segment","has_oem","has_competitor","has_applications","has_specifications","production_tier"
"EL57004","HU7004X","Oil Filter","1","1","0","1","TIER_P3"
"EL57005","HU7005X","Oil Filter","1","0","1","1","TIER_P5"
"EL57006","HU7006Z","Oil Filter","1","0","1","1","TIER_P5"
"EL57008","HU7008Z","Oil Filter","1","0","1","1","TIER_P5"
"EL57009","HU7009Z","Oil Filter","1","0","1","1","TIER_P5"
"ELHU7009ZM","HU7009ZM","Oil Filter","0","0","0","0","TIER_P5"
"EL57010","HU7010Z","Oil Filter","1","0","1","1","TIER_P5"
"EL57011","HU7011Y","Oil Filter","0","1","1","1","TIER_P4"
"EL57011","HU7011Z","Oil Filter","0","0","1","1","TIER_P5"
"EL57012","HU7012Z","Oil Filter","1","0","1","1","TIER_P5"
"EL57016","HU7016X","Oil Filter","1","0","1","1","TIER_P5"
"EL57017","HU7017Z","Oil Filter","1","0","1","1","TIER_P5"
"EL57018","HU7018Z","Oil Filter","1","0","1","1","TIER_P5"
"EL57019","HU7019Z","Oil Filter","1","0","1","1","TIER_P5"
"ELHU7019ZM","HU7019ZM","Oil Filter","0","0","0","0","TIER_P5"
"EL57020","HU7020Z","Oil Filter","1","0","1","1","TIER_P5"
"EL57022","HU7022ZKIT","Oil Filter","1","0","1","1","TIER_P5"
"EL57024","HU7024Z","Oil Filter","1","0","1","1","TIER_P5"
"ELHU7024ZM","HU7024ZM","Oil Filter","0","0","0","0","TIER_P5"
"EL57025","HU7025Z","Oil Filter","1","0","1","1","TIER_P5"
"EL57026","HU7026Z","Oil Filter","1","0","1","1","TIER_P5"
"EL57027","HU7027Z","Oil Filter","1","0","1","1","TIER_P5"
"ELHU7027ZM","HU7027ZM","Oil Filter","0","0","0","0","TIER_P5"
"EL57029","HU7029Z","Oil Filter","1","0","1","1","TIER_P5"
"EL57030","HU7030Z","Oil Filter","1","0","1","1","TIER_P5"
"EL57032","HU7032Z","Oil Filter","1","0","1","1","TIER_P5"
"EL57033","HU7033Z","Oil Filter","1","0","1","1","TIER_P5"
"EL57034","HU7034Z","Oil Filter","1","0","1","1","TIER_P5"
"EL57035","HU7035Y","Oil Filter","1","0","1","1","TIER_P5"
"EL57041","HU7041Z","Oil Filter","1","0","1","1","TIER_P5"
"EL57042","HU7042Z","Oil Filter","0","1","1","1","TIER_P4"
"ELHU7043Z","HU7043Z","Oil Filter","0","0","0","0","TIER_P5"
"EL57044","HU7044Z","Oil Filter","0","0","1","1","TIER_P5"
"EL57046","HU7046Z","Oil Filter","1","0","1","1","TIER_P5"
"EL57047","HU7047X","Oil Filter","0","0","1","0","TIER_P5"
"EL57048","HU7048Z","Oil Filter","1","0","1","1","TIER_P5"
"ELHU70491Z","HU7049/1Z","Oil Filter","0","0","0","0","TIER_P5"
"EL57049","HU7049Z","Oil Filter","1","0","1","1","TIER_P5"
"EL57051","HU7051Z","Oil Filter","1","0","1","1","TIER_P5"
"EL57052","HU7052X","Oil Filter","0","0","1","0","TIER_P5"
"EL57052","HU7052Z","Oil Filter","0","1","0","0","TIER_P4"
"ELHU7054","HU7054","Oil Filter","0","0","0","0","TIER_P5"
"ELHU7056Z","HU7056Z","Oil Filter","0","0","0","0","TIER_P5"
"ELHU7062Z","HU7062Z","Oil Filter","0","0","0","1","TIER_P5"
"ELHU7070Z","HU7070Z","Oil Filter","0","0","0","0","TIER_P5"
"ELHU7071Z","HU7071Z","Oil Filter","0","0","0","0","TIER_P5"
"EL57074","HU7074X","Oil Filter","1","0","1","1","TIER_P5"
"EL57075","HU7075Z","Oil Filter","1","0","1","0","TIER_P5"
"EL50710","HU710X","Oil Filter","1","0","1","1","TIER_P5"
"EL57112","HU711/2X","Oil Filter","1","0","1","1","TIER_P5"
"EL57114","HU711/4X","Oil Filter","1","0","1","1","TIER_P5"
"EL51151","HU711/51X","Oil Filter","1","0","1","1","TIER_P5"
"EL51151","HU711/51XM","Oil Filter","1","1","0","0","TIER_P3"
"EL57115","HU711/5X","Oil Filter","1","1","0","0","TIER_P3"
"EL57116","HU711/6Z","Oil Filter","1","0","1","1","TIER_P5"
"EL50711","HU711X","Oil Filter","1","0","1","1","TIER_P5"
"EL51210","HU712/10X","Oil Filter","1","0","1","1","TIER_P5"
"EL51211","HU712/11X","Oil Filter","1","0","1","1","TIER_P5"
"EL57126","HU712/6X","Oil Filter","1","0","1","1","TIER_P5"
"EL57127","HU712/7X","Oil Filter","1","0","1","1","TIER_P5"
"EL57128","HU712/8X","Oil Filter","1","0","1","1","TIER_P5"
"EL57129","HU712/9X","Oil Filter","1","0","1","1","TIER_P5"
"EL50712","HU712X","Oil Filter","0","1","0","1","TIER_P4"
"EL57131","HU713/1X","Oil Filter","1","0","1","1","TIER_P5"
"ELHU7131XM","HU713/1XM","Oil Filter","0","0","0","0","TIER_P5"
"EL50713","HU713X","Oil Filter","0","0","1","1","TIER_P5"
"EL50714","HU714X","Oil Filter","1","0","1","1","TIER_P5"
"ELHU7153X","HU715/3X","Oil Filter","0","0","0","1","TIER_P5"
"EL57154","HU715/4X","Oil Filter","1","0","1","1","TIER_P5"
"EL57155","HU715/5X","Oil Filter","1","0","1","1","TIER_P5"
"EL57156","HU715/6X","Oil Filter","1","0","1","1","TIER_P5"
"EL57162","HU716/2X","Oil Filter","1","0","1","1","TIER_P5"
"EL57181","HU718/1K","Oil Filter","1","1","1","1","TIER_P1"
"EL57181","HU718/1N","Oil Filter","1","0","1","1","TIER_P5"
"ELHU7181X","HU718/1X","Oil Filter","0","0","0","1","TIER_P5"
"EL57181","HU718/1Y","Oil Filter","1","0","1","1","TIER_P5"
"EL57181","HU718/1Z","Oil Filter","1","0","1","1","TIER_P5"
"EL57182","HU718/2X","Oil Filter","0","0","1","1","TIER_P5"
"ELHU7184X","HU718/4X","Oil Filter","0","1","0","1","TIER_P4"
"ELHU7184Y","HU718/4Y","Oil Filter","0","1","0","1","TIER_P4"
"EL57185","HU718/5X","Oil Filter","1","1","1","1","TIER_P1"
"EL57186","HU718/6X","Oil Filter","1","0","1","1","TIER_P5"
"ELHU7188X","HU718/8X","Oil Filter","0","0","0","1","TIER_P5"
"EL50718","HU718X","Oil Filter","1","0","1","1","TIER_P5"
"EL57193","HU719/3X","Oil Filter","1","0","1","1","TIER_P5"
"EL57195","HU719/5X","Oil Filter","1","1","1","1","TIER_P1"
"EL57196","HU719/6X","Oil Filter","1","0","1","1","TIER_P5"
"EL57197","HU719/7X","Oil Filter","1","0","1","1","TIER_P5"
"ELHU7197XM","HU719/7XM","Oil Filter","0","0","0","0","TIER_P5"
"EL57198","HU719/8X","Oil Filter","1","0","1","1","TIER_P5"
"ELHU7198XM","HU719/8XM","Oil Filter","0","0","0","0","TIER_P5"
"EL57198","HU719/8Y","Oil Filter","1","0","1","1","TIER_P5"
"EL57203","HU720/3X","Oil Filter","1","0","1","1","TIER_P5"
"EL50721","HU721","Oil Filter","0","1","0","1","TIER_P4"
"EL57212","HU721/2X","Oil Filter","1","0","1","1","TIER_P5"
"EL57213","HU721/3X","Oil Filter","1","1","1","1","TIER_P1"
"EL57214","HU721/4X","Oil Filter","1","0","1","1","TIER_P5"
"EL57215","HU721/5X","Oil Filter","1","0","1","1","TIER_P5"
"EL57217","HU721/7","Oil Filter","0","1","0","0","TIER_P4"
"EL50721","HU721WKIT","Oil Filter","1","0","1","1","TIER_P5"
"EL50721","HU721XKIT","Oil Filter","1","0","1","1","TIER_P5"
"EL50721","HU721Y","Oil Filter","1","0","1","1","TIER_P5"
"EL50721","HU721ZKIT","Oil Filter","1","0","1","1","TIER_P5"
"EL50722","HU722X","Oil Filter","1","0","1","1","TIER_P5"
"EL50722","HU722Y","Oil Filter","1","0","1","1","TIER_P5"
"EL50722","HU722Z","Oil Filter","0","1","1","1","TIER_P4"
"ELHU7261","HU726/1","Oil Filter","0","0","0","1","TIER_P5"
"ELHU7261X","HU726/1X","Oil Filter","0","0","0","1","TIER_P5"
"EL57262","HU726/2X","Oil Filter","1","1","1","1","TIER_P1"
"EL57271","HU727/1X","Oil Filter","1","1","1","1","TIER_P1"
"EL50736","HU736X","Oil Filter","1","0","1","1","TIER_P5"
"ELHU7401X","HU7401X","Oil Filter","0","0","0","0","TIER_P5"
"ELHU80011X","HU8001/1X","Oil Filter","0","0","0","0","TIER_P5"
"EL58001","HU8001X","Oil Filter","1","0","1","1","TIER_P5"
"EL58002","HU8002XKIT","Oil Filter","1","0","1","1","TIER_P5"
"EL58002","HU8002Y","Oil Filter","1","0","1","1","TIER_P5"
"EL58003","HU8003X","Oil Filter","1","0","1","1","TIER_P5"
"EL58005","HU8005Z","Oil Filter","1","0","1","1","TIER_P5"
"ELHU8005ZM","HU8005ZM","Oil Filter","0","0","0","0","TIER_P5"
"EL58006","HU8006Z","Oil Filter","1","0","1","1","TIER_P5"
"ELHU80071Z","HU8007/1Z","Oil Filter","0","0","0","0","TIER_P5"
"EL58007","HU8007Z","Oil Filter","0","1","1","1","TIER_P4"
"EL58007","HU8007ZKIT","Oil Filter","1","0","1","1","TIER_P5"
"EL58008","HU8008Z","Oil Filter","1","0","1","1","TIER_P5"
"EL58009","HU8009Z","Oil Filter","1","0","1","1","TIER_P5"
"ELHU80101Z","HU8010/1Z","Oil Filter","0","0","0","0","TIER_P5"
"EL58010","HU8010Z","Oil Filter","1","0","1","1","TIER_P5"
"EL58011","HU8011Z","Oil Filter","1","0","1","1","TIER_P5"
"ELHU80121Z","HU8012/1Z","Oil Filter","0","0","0","0","TIER_P5"
"EL58012","HU8012Z","Oil Filter","1","0","1","1","TIER_P5"
"EL58014","HU8014Z","Oil Filter","1","0","1","1","TIER_P5"
"EL58016","HU8016","Oil Filter","1","0","1","1","TIER_P5"
"ELHU8017Z","HU8017Z","Oil Filter","0","0","0","0","TIER_P5"
"EL58018","HU8018Z","Oil Filter","1","0","1","1","TIER_P5"
"EL58021","HU8021Z","Oil Filter","1","0","1","1","TIER_P5"
"ELHU8022Z","HU8022Z","Oil Filter","0","0","0","0","TIER_P5"
"ELHU8023Z","HU8023Z","Oil Filter","0","0","0","0","TIER_P5"
"EL58136","HU8136Z","Oil Filter","1","0","1","1","TIER_P5"
"EL58152","HU815/2X","Oil Filter","1","0","1","1","TIER_P5"
"ELHU8153X","HU815/3X","Oil Filter","0","0","0","0","TIER_P5"
"EL58161","HU816/1X","Oil Filter","0","1","1","1","TIER_P4"
"EL58162","HU816/2X","Oil Filter","1","0","1","1","TIER_P5"
"EL50816","HU816X","Oil Filter","1","0","1","1","TIER_P5"
"EL50816","HU816ZKIT","Oil Filter","1","0","1","1","TIER_P5"
"EL58171","HU8171","Oil Filter","1","0","1","1","TIER_P5"
"EL50818","HU818X","Oil Filter","1","0","1","1","TIER_P5"
"EL58191","HU819/1X","Oil Filter","1","0","1","1","TIER_P5"
"EL50819","HU819X","Oil Filter","1","0","1","1","TIER_P5"
"EL58201","HU820/1Y","Oil Filter","1","0","1","1","TIER_P5"
"EL58202","HU820/2X","Oil Filter","1","0","1","1","TIER_P5"
"EL50820","HU820X","Oil Filter","1","0","1","1","TIER_P5"
"EL50821","HU821X","Oil Filter","1","0","1","1","TIER_P5"
"ELHU8224X","HU822/4X","Oil Filter","0","0","0","1","TIER_P5"
"EL58225","HU822/5X","Oil Filter","1","0","1","1","TIER_P5"
"EL58231","HU823/1X","Oil Filter","1","1","0","0","TIER_P3"
"EL50823","HU823X","Oil Filter","1","0","1","1","TIER_P5"
"EL50824","HU824X","Oil Filter","1","0","1","1","TIER_P5"
"EL50825","HU825X","Oil Filter","1","0","1","1","TIER_P5"
"EL50826","HU826X","Oil Filter","1","0","1","1","TIER_P5"
"EL50831","HU831X","Oil Filter","1","0","1","1","TIER_P5"
"ELHU8351X","HU835/1X","Oil Filter","0","0","0","1","TIER_P5"
"EL58351","HU835/1Z","Oil Filter","1","0","1","1","TIER_P5"
"EL50842","HU842X","Oil Filter","1","0","1","1","TIER_P5"
"ELHU8481","HU848/1","Oil Filter","0","0","0","0","TIER_P5"
"EL58481","HU848/1X","Oil Filter","1","0","1","1","TIER_P5"
"EL59001","HU9001X","Oil Filter","1","0","1","1","TIER_P5"
"EL59001","HU9001Y","Oil Filter","1","0","1","1","TIER_P5"
"EL59002","HU9002Z","Oil Filter","1","0","1","1","TIER_P5"
"EL59003","HU9003Z","Oil Filter","1","0","1","1","TIER_P5"
"ELHU9005X","HU9005X","Oil Filter","0","0","0","1","TIER_P5"
"EL59006","HU9006Z","Oil Filter","1","0","1","1","TIER_P5"
"EL59007","HU9007Z","Oil Filter","1","0","1","1","TIER_P5"
"EL59009","HU9009Z","Oil Filter","1","0","1","1","TIER_P5"
"EL59011","HU9011Z","Oil Filter","1","0","1","1","TIER_P5"
"ELHU9012X","HU9012X","Oil Filter","0","0","0","0","TIER_P5"
"ELHU9013Z","HU9013Z","Oil Filter","0","0","0","0","TIER_P5"
"ELHU9021Z","HU9021Z","Oil Filter","0","0","0","0","TIER_P5"
"EL50920","HU920X","Oil Filter","1","0","1","1","TIER_P5"
"EL50921","HU921X","Oil Filter","1","0","1","1","TIER_P5"
"EL50923","HU923X","Oil Filter","1","0","1","1","TIER_P5"
"EL59242","HU924/2X","Oil Filter","1","0","1","1","TIER_P5"
"ELHU9253X","HU925/3X","Oil Filter","0","0","0","1","TIER_P5"
"EL59254","HU925/4X","Oil Filter","1","1","1","1","TIER_P1"
"EL59254","HU925/4Y","Oil Filter","1","0","1","1","TIER_P5"
"ELHU9254YM","HU925/4YM","Oil Filter","0","0","0","0","TIER_P5"
"ELHU9255X","HU925/5X","Oil Filter","0","0","0","0","TIER_P5"
"EL59263","HU926/3X","Oil Filter","1","0","1","1","TIER_P5"
"EL59264","HU926/4X","Oil Filter","1","0","1","1","TIER_P5"
"EL59265","HU926/5X","Oil Filter","1","0","1","1","TIER_P5"
"EL59265","HU926/5Y","Oil Filter","1","0","1","1","TIER_P5"
"EL59265","HU926/5Z","Oil Filter","1","0","1","1","TIER_P5"
"EL59303","HU930/3X","Oil Filter","1","0","1","1","TIER_P5"
"ELHU9304N","HU930/4N","Oil Filter","0","0","0","0","TIER_P5"
"ELHU9304X","HU930/4X","Oil Filter","0","0","0","0","TIER_P5"
"EL59315","HU931/5X","Oil Filter","1","0","1","1","TIER_P5"
"EL59316","HU931/6X","Oil Filter","1","0","1","1","TIER_P5"
"EL59317","HU931/7X","Oil Filter","1","0","1","1","TIER_P5"
"EL50931","HU931X","Oil Filter","1","0","1","1","TIER_P5"
"EL59324","HU932/4N","Oil Filter","1","0","1","1","TIER_P5"
"EL59324","HU932/4X","Oil Filter","1","0","1","1","TIER_P5"
"EL59326","HU932/6N","Oil Filter","1","0","1","1","TIER_P5"
"EL59326","HU932/6X","Oil Filter","0","0","1","1","TIER_P5"
"EL59327","HU932/7X","Oil Filter","1","0","1","1","TIER_P5"
"EL59341","HU934/1X","Oil Filter","1","0","1","1","TIER_P5"
"EL50934","HU934X","Oil Filter","1","0","1","1","TIER_P5"
"EL59381","HU938/1X","Oil Filter","1","0","1","1","TIER_P5"
"ELHU9383X","HU938/3X","Oil Filter","0","0","0","1","TIER_P5"
"EL59384","HU938/4X","Oil Filter","1","0","1","1","TIER_P5"
"EL59421","HU942/1X","Oil Filter","1","0","1","1","TIER_P5"
"EL59452","HU945/2X","Oil Filter","1","0","1","1","TIER_P5"
"EL59453","HU945/3X","Oil Filter","1","0","1","1","TIER_P5"
"EL59471","HU947/1N","Oil Filter","1","0","1","1","TIER_P5"
"EL59471","HU947/1X","Oil Filter","1","0","1","1","TIER_P5"
"EL54712","HU947/1Z-2","Oil Filter","1","0","1","1","TIER_P5"
"EL59472","HU947/2X","Oil Filter","1","0","1","1","TIER_P5"
"ELHU9473N","HU947/3N","Oil Filter","0","0","0","0","TIER_P5"
"ELHU9473X","HU947/3X","Oil Filter","0","0","0","0","TIER_P5"
"EL50951","HU951X","Oil Filter","1","0","1","1","TIER_P5"
"EF50001","PU10001X","Fuel Filter","1","0","1","1","TIER_P5"
"EFPU10002Z","PU10002Z","Fuel Filter","0","0","0","0","TIER_P5"
"EFPU100032X","PU10003/2X","Fuel Filter","0","0","0","0","TIER_P5"
"EF50004","PU10004Z","Fuel Filter","1","0","1","1","TIER_P5"
"EF50005","PU10005X","Fuel Filter","1","0","1","1","TIER_P5"
"EF50006","PU10006X","Fuel Filter","1","0","1","1","TIER_P5"
"EF50007","PU10007","Fuel Filter","0","1","0","0","TIER_P4"
"EF50008","PU10008X","Fuel Filter","1","0","1","1","TIER_P5"
"EF50009","PU10009Z","Fuel Filter","1","0","1","1","TIER_P5"
"EF50010","PU10010Z","Fuel Filter","1","0","1","1","TIER_P5"
"EF50011","PU10011Z","Fuel Filter","1","0","1","1","TIER_P5"
"EF50012","PU10012Z","Fuel Filter","1","0","1","1","TIER_P5"
"EF50012","PU10012ZKIT","Fuel Filter","1","0","1","0","TIER_P5"
"EF50013","PU10013Z","Fuel Filter","1","0","1","1","TIER_P5"
"EFPU10014Z","PU10014Z","Fuel Filter","0","0","0","0","TIER_P5"
"EF50015","PU10015X","Fuel Filter","0","1","0","1","TIER_P4"
"EFPU100162Z","PU10016/2Z","Fuel Filter","0","0","0","0","TIER_P5"
"EF50019","PU10019Z","Fuel Filter","1","0","1","1","TIER_P5"
"EF50020","PU10020X","Fuel Filter","1","0","1","1","TIER_P5"
"EF50021","PU10021Z","Fuel Filter","1","0","1","1","TIER_P5"
"EF50022","PU10022Z","Fuel Filter","1","0","1","1","TIER_P5"
"EF50231","PU10023/1","Fuel Filter","0","0","1","1","TIER_P5"
"EF50231","PU10023/1ZKIT","Fuel Filter","1","1","1","1","TIER_P1"
"EF50023","PU10023ZKIT","Fuel Filter","0","0","1","0","TIER_P5"
"EF50026","PU10026X","Fuel Filter","1","0","1","1","TIER_P5"
"EF50271","PU10027/1Z","Fuel Filter","1","0","1","1","TIER_P5"
"EF50027","PU10027Z","Fuel Filter","0","1","1","1","TIER_P4"
"EF50028","PU10028Z","Fuel Filter","1","0","1","1","TIER_P5"
"EF50029","PU10029Z","Fuel Filter","1","0","1","1","TIER_P5"
"EFPU10031X","PU10031X","Fuel Filter","0","0","0","1","TIER_P5"
"EF50035","PU10035Z","Fuel Filter","1","0","1","1","TIER_P5"
"EFPU100362Z","PU10036/2Z","Fuel Filter","0","0","0","0","TIER_P5"
"EF50036","PU10036X","Fuel Filter","1","0","1","1","TIER_P5"
"EF51018","PU1018X","Fuel Filter","1","0","1","1","TIER_P5"
"EF51021","PU1021X","Fuel Filter","1","0","1","1","TIER_P5"
"EF51033","PU1033X","Fuel Filter","1","0","1","1","TIER_P5"
"EFPU10401X","PU1040/1X","Fuel Filter","0","0","0","0","TIER_P5"
"EF51040","PU1040X","Fuel Filter","1","0","1","1","TIER_P5"
"EFPU1042X","PU1042X","Fuel Filter","0","0","0","1","TIER_P5"
"EF50461","PU1046/1X","Fuel Filter","1","0","1","1","TIER_P5"
"EF51046","PU1046X","Fuel Filter","0","1","0","1","TIER_P4"
"EFPU1048X","PU1048X","Fuel Filter","0","0","0","1","TIER_P5"
"EF50581","PU1058/1X","Fuel Filter","1","0","1","1","TIER_P5"
"EF51058","PU1058X","Fuel Filter","1","0","1","1","TIER_P5"
"EFPU10592X","PU1059/2X","Fuel Filter","0","0","0","1","TIER_P5"
"EFPU10593X","PU1059/3X","Fuel Filter","0","0","0","1","TIER_P5"
"EF51059","PU1059X","Fuel Filter","1","0","1","1","TIER_P5"
"EF51060","PU1060X","Fuel Filter","0","0","1","1","TIER_P5"
"EFPU1090","PU1090","Fuel Filter","0","0","0","0","TIER_P5"
"EF51001","PU11001ZKIT","Fuel Filter","1","0","1","1","TIER_P5"
"EF51002","PU11002ZKIT","Fuel Filter","1","0","1","1","TIER_P5"
"EFPU110053Z","PU11005/3Z","Fuel Filter","0","0","0","0","TIER_P5"
"EFPU11006Z","PU11006Z","Fuel Filter","1","1","0","1","TIER_P3"
"EF51009","PU11009Z","Fuel Filter","1","0","1","1","TIER_P5"
"EF51010","PU11010X","Fuel Filter","1","0","1","1","TIER_P5"
"EFPU11012Z","PU11012Z","Fuel Filter","0","0","0","0","TIER_P5"
"EFPU120012Z","PU12001/2Z","Fuel Filter","0","0","0","0","TIER_P5"
"EFPU120022Z","PU12002/2Z","Fuel Filter","0","0","0","0","TIER_P5"
"EF50031","PU12003/1Z","Fuel Filter","1","0","1","1","TIER_P5"
"EF52003","PU12003Z","Fuel Filter","0","1","1","1","TIER_P4"
"EF52004","PU12004Z","Fuel Filter","1","0","1","1","TIER_P5"
"EF52005","PU12005Z","Fuel Filter","1","0","1","1","TIER_P5"
"EF52007","PU12007Z","Fuel Filter","1","1","1","1","TIER_P1"
"EFPU120102Z","PU12010/2Z","Fuel Filter","0","0","0","0","TIER_P5"
"EFPU12011Z","PU12011Z","Fuel Filter","0","0","0","0","TIER_P5"
"EFPU12012Z","PU12012Z","Fuel Filter","0","0","0","1","TIER_P5"
"EFPU120132Z","PU12013/2Z","Fuel Filter","0","0","0","0","TIER_P5"
"EFPU12021X","PU12021X","Fuel Filter","0","0","0","0","TIER_P5"
"EF52024","PU12024Z","Fuel Filter","1","0","1","0","TIER_P5"
"EFPU120302Z","PU12030/2Z","Fuel Filter","0","0","0","0","TIER_P5"
"EF53002","PU13002X","Fuel Filter","0","0","1","1","TIER_P5"
"EF53005","PU13005Z","Fuel Filter","0","0","1","1","TIER_P5"
"EFPU13006Z","PU13006Z","Fuel Filter","0","0","0","0","TIER_P5"
"EF53007","PU13007Z","Fuel Filter","0","0","1","1","TIER_P5"
"EF52001","PU2001","Fuel Filter","1","0","1","1","TIER_P5"
"EF50219","PU219","Fuel Filter","1","0","1","1","TIER_P5"
"EF50301","PU30/1X","Fuel Filter","1","1","1","1","TIER_P1"
"EF50030","PU30X","Fuel Filter","0","1","1","1","TIER_P4"
"EF55002","PU5002Z","Fuel Filter","1","0","0","1","TIER_P5"
"EF55003","PU5003Z","Fuel Filter","1","1","1","1","TIER_P1"
"EF55005","PU5005","Fuel Filter","1","0","1","1","TIER_P5"
"EF50050","PU50X","Fuel Filter","1","0","1","1","TIER_P5"
"EF50050","PU50Z","Fuel Filter","1","0","1","1","TIER_P5"
"EF50051","PU51X","Fuel Filter","1","0","1","1","TIER_P5"
"EF50051","PU51Z","Fuel Filter","1","0","1","1","TIER_P5"
"EF50053","PU53","Fuel Filter","1","0","1","1","TIER_P5"
"EF56006","PU6006","Fuel Filter","0","0","1","0","TIER_P5"
"EFPU60082","PU6008/2","Fuel Filter","0","0","0","0","TIER_P5"
"EF57002","PU7002X","Fuel Filter","1","0","1","1","TIER_P5"
"EF57004","PU7004Z","Fuel Filter","1","0","1","1","TIER_P5"
"EF57005","PU7005","Fuel Filter","0","1","1","1","TIER_P4"
"EF50051","PU7005/1","Fuel Filter","1","0","1","1","TIER_P5"
"EF57006","PU7006","Fuel Filter","1","0","1","1","TIER_P5"
"EF57007","PU7007Z","Fuel Filter","1","0","1","1","TIER_P5"
"EF57008","PU7008ZKIT","Fuel Filter","1","0","1","1","TIER_P5"
"EFPU7009Z","PU7009Z","Fuel Filter","1","1","0","1","TIER_P3"
"EF57010","PU7010Z","Fuel Filter","1","0","1","1","TIER_P5"
"EF57011","PU7011Z","Fuel Filter","1","0","1","1","TIER_P5"
"EF57012","PU7012Z","Fuel Filter","1","0","1","1","TIER_P5"
"EF57013","PU7013KIT","Fuel Filter","1","0","1","1","TIER_P5"
"EF57014","PU7014Z","Fuel Filter","1","0","1","1","TIER_P5"
"EF57015","PU7015","Fuel Filter","1","0","1","1","TIER_P5"
"EFPU70162","PU7016/2","Fuel Filter","0","0","0","0","TIER_P5"
"EF57017","PU7017Z","Fuel Filter","1","0","1","1","TIER_P5"
"EF57018","PU7018","Fuel Filter","1","0","1","1","TIER_P5"
"EF57019","PU7019","Fuel Filter","1","0","1","1","TIER_P5"
"EF57021","PU7021Z","Fuel Filter","1","0","1","1","TIER_P5"
"EFPU7022Z","PU7022Z","Fuel Filter","0","0","0","0","TIER_P5"
"EF57023","PU7023Z","Fuel Filter","1","0","1","1","TIER_P5"
"EFPU7221X","PU722/1X","Fuel Filter","0","0","0","0","TIER_P5"
"EF50723","PU723X","Fuel Filter","1","0","1","1","TIER_P5"
"EF50731","PU731X","Fuel Filter","1","0","1","1","TIER_P5"
"EF50742","PU742","Fuel Filter","1","0","1","1","TIER_P5"
"EFPU8006","PU8006","Fuel Filter","0","1","0","0","TIER_P4"
"EF58007","PU8007","Fuel Filter","1","0","1","1","TIER_P5"
"EF58008","PU8008","Fuel Filter","0","1","1","1","TIER_P4"
"EF50081","PU8008/1","Fuel Filter","1","0","1","1","TIER_P5"
"EFPU801012X","PU8010/1/2X","Fuel Filter","0","0","0","0","TIER_P5"
"EFPU80102X","PU8010/2X","Fuel Filter","0","0","0","0","TIER_P5"
"EF58013","PU8013Z","Fuel Filter","1","0","1","1","TIER_P5"
"EF58014","PU8014","Fuel Filter","1","0","1","1","TIER_P5"
"EF58015","PU8015","Fuel Filter","1","0","1","1","TIER_P5"
"EF58018","PU8018","Fuel Filter","1","0","1","1","TIER_P5"
"EF58019","PU8019","Fuel Filter","0","1","0","0","TIER_P4"
"EF50201","PU8020/1X","Fuel Filter","0","0","1","1","TIER_P5"
"EF58021","PU8021","Fuel Filter","0","1","1","1","TIER_P4"
"EF58027","PU8027","Fuel Filter","0","1","1","0","TIER_P4"
"EF58028","PU8028","Fuel Filter","1","0","1","1","TIER_P5"
"EF58031","PU8031X","Fuel Filter","0","0","1","1","TIER_P5"
"EFPU8034Z","PU8034Z","Fuel Filter","0","0","0","0","TIER_P5"
"EF58041","PU8041Z","Fuel Filter","1","0","1","1","TIER_P5"
"EF58046","PU8046Z","Fuel Filter","1","0","1","1","TIER_P5"
"EF58047","PU8047Z","Fuel Filter","1","0","1","1","TIER_P5"
"EF58051","PU8051Z","Fuel Filter","1","0","1","1","TIER_P5"
"EFPU8055Z","PU8055Z","Fuel Filter","0","0","0","1","TIER_P5"
"EFPU810X","PU810X","Fuel Filter","0","0","0","0","TIER_P5"
"EF50815","PU815X","Fuel Filter","1","0","1","1","TIER_P5"
